transaction_id,user_id,date,amount,merchant,category,mcc,status
4203,33,2025-10-19,181.33,"Агентства_по_автотранспортным_перевозкам,_местные/_дальные_автогрузоперевозки,_компании_попереезду_и_хранению,_местная_доставка_Store_8","Агентства по автотранспортным перевозкам, местные/ дальные автогрузоперевозки, компании попереезду и хранению, местная доставка",4214,not green
4204,8,2025-08-26,250.47,Галереи_и_художественные_посредники_Store_32,Галереи и художественные посредники,5971,not green
4205,12,2025-07-28,35.88,Услуги_скорой_помощи_Store_12,Услуги скорой помощи,4119,not green
4206,46,2025-07-20,1587.47,Услуги_скорой_помощи_Store_56,Услуги скорой помощи,4119,not green
4207,48,2025-06-30,553.85,"Спортивная_одежда,_одежда_для_верховой_езды_и_езды_на_мотоцикле_Store_15","Спортивная одежда, одежда для верховой езды и езды на мотоцикле",5655,green
4208,10,2025-09-09,715.49,"Отели,_мотели,_курорты_Store_59","Отели, мотели, курорты",3607,not green
4209,15,2025-06-25,888.43,Электрические_части_и_оборудование_Store_79,Электрические части и оборудование,5065,not green
4210,24,2025-09-20,650.32,_Altra_Auto_Rental_Store_78, Altra Auto Rental,3362,not green
4211,26,2025-11-02,1071.55,Virgin_Atlantic_Store_8,Virgin Atlantic,3144,not green
4212,47,2025-11-26,1580.42,"Экосистемы,_для_которых_НСПК_определила_специфические_MCC_Store_40","Экосистемы, для которых НСПК определила специфические MCC",3994,not green
4213,42,2025-10-04,389.26,Продажа_жилых_фургонов_Store_86,Продажа жилых фургонов,5271,not green
4214,39,2025-10-01,76.62,"Отели,_мотели,_курорты_Store_95","Отели, мотели, курорты",3559,not green
4215,3,2025-07-17,173.55,Автобусные_линии_Store_85,Автобусные линии,4131,green
4216,2,2025-09-26,749.11,Canadian_Airlines_Store_95,Canadian Airlines,3171,not green
4217,6,2025-07-09,144.43,Taj_Hotels_International_Store_23,Taj Hotels International,3659,not green
4218,21,2025-06-16,378.83,Кемпинги_и_трейлер-парки_Store_16,Кемпинги и трейлер-парки,7033,not green
4219,9,2025-06-22,4918.91,"Экосистемы,_для_которых_НСПК_определила_специфические_MCC_Store_2","Экосистемы, для которых НСПК определила специфические MCC",3995,not green
4220,10,2025-07-24,1146.75,Air_New_Zealand_Limited_International_Store_91,Air New Zealand Limited International,3025,not green
4221,36,2025-10-27,53.97,Агентства_по_аренде_автомобилей_Store_18,Агентства по аренде автомобилей,3369,not green
4222,3,2025-06-16,4150.79,Millenium_Broadway_Hotel_Store_90,Millenium Broadway Hotel,3741,not green
4223,41,2025-07-29,1583.07,Магазины_косметики_Store_2,Магазины косметики,5977,not green
4224,24,2025-07-01,783.11,Skyways_Store_21,Skyways,3226,not green
4225,22,2025-11-17,461.51,Категория_неизвестна_Store_64,Категория неизвестна,5292,not green
4226,49,2025-07-02,101.56,Услуги_садоводства_и_ландшафтного_дизайна_Store_45,Услуги садоводства и ландшафтного дизайна,780,green
4227,14,2025-11-09,277.79,"Авиалинии,_авиакомпании_Store_67",,3195,not green
4228,42,2025-06-09,55.52,"Авиалинии,_авиакомпании_Store_67","Авиалинии, авиакомпании",3198,not green
4229,45,2025-10-17,1044.72,British_Airways_Store_93,British Airways,3005,not green
4230,44,2025-06-10,485.65,"Отели,_мотели,_курорты_Store_34","Отели, мотели, курорты",3551,not green
4231,27,2025-06-17,191.82,Аптеки_Store_22,,5912,green
4232,33,2025-08-07,1107.74,Budget_Host_Inns_Store_48,Budget Host Inns,3684,not green
4233,22,2025-07-18,562.57,"Отели,_мотели,_курорты_Store_17","Отели, мотели, курорты",3768,not green
4234,29,2025-11-27,2078.1,Alaska_Airlines_Inc._Store_96,Alaska Airlines Inc.,3256,not green
4235,19,2025-09-19,258.83,"Танцевальные_залы,_школы_и_студии_Store_100","Танцевальные залы, школы и студии",7911,not green
4236,19,2025-10-31,1624.67,"Авиалинии,_авиакомпании_Store_35","Авиалинии, авиакомпании",3284,not green
4237,6,2025-10-01,505.16,"Отели,_мотели,_курорты_Store_94","Отели, мотели, курорты",3606,not green
4238,45,2025-10-27,185.95,Товары_для_дома_Store_16,,,
4239,19,2025-09-09,730.55,Gulf_Air_(Бахрейн)_Store_99,Gulf Air (Бахрейн),3040,not green
4240,13,2025-09-10,434.7,Helmsley_Hotels_Store_4,Helmsley Hotels,3588,not green
4241,26,2025-08-04,636.39,Ecuatoriana_Store_43,Ecuatoriana,3293,not green
4242,22,2025-07-21,150.45,Различные_магазины_одежды_и_аксессуаров_Store_55,Различные магазины одежды и аксессуаров,5699,not green
4243,21,2025-07-06,40.03,Прямой_маркетинг_–_страховые_услуги_Store_35,Прямой маркетинг – страховые услуги,5960,not green
4244,36,2025-08-20,245.98,"Отели,_мотели,_курорты_Store_68","Отели, мотели, курорты",3792,not green
4245,2,2025-10-05,714.66,Категория_неизвестна_Store_9,Категория неизвестна,5292,not green
4246,47,2025-08-27,693.82,"Парки_аттракционов,_карнавалы,_цирки,_гадалки_Store_34","Парки аттракционов, карнавалы, цирки, гадалки",7996,not green
4247,44,2025-09-12,256.23,Лошадиные_/_собачьи_бега_(только_США)_Store_92,Лошадиные / собачьи бега (только США),9754,not green
4248,30,2025-06-15,509.76,"Отели,_мотели,_курорты_Store_74","Отели, мотели, курорты",3669,not green
4249,27,2025-09-04,272.55,"Авиалинии,_авиакомпании_Store_81","Авиалинии, авиакомпании",3284,not green
4250,7,2025-11-14,352.83,Courtyard_By_Marriott_Store_10,Courtyard By Marriott,3690,not green
4251,20,2025-10-01,1425.28,"Отели,_мотели,_курорты_Store_64","Отели, мотели, курорты",3551,not green
4252,50,2025-06-01,106.29,Фотостудии_Store_59,Фотостудии,7221,not green
4253,31,2025-10-29,2661.68,"Авиалинии,_авиакомпании_Store_66","Авиалинии, авиакомпании",3095,not green
4254,23,2025-09-30,480.06,_National_Car_Rental_Store_47, National Car Rental,3393,not green
4255,13,2025-11-14,3037.33,Swallow_Hotels_Store_8,Swallow Hotels,3646,not green
4256,17,2025-10-04,2594.96,"Авиалинии,_авиакомпании_Store_64","Авиалинии, авиакомпании",3160,not green
4257,4,2025-07-27,41.52,"Детская_одежда,_включая_одежду_для_самых_маленьких_Store_73","Детская одежда, включая одежду для самых маленьких",5641,not green
4258,14,2025-08-20,484.82,"Пассажирские_перевозки_-_пригородные_и_местные_пригородные_рейсы,_включая_паромы_Store_22","Пассажирские перевозки - пригородные и местные пригородные рейсы, включая паромы",4111,green
4259,20,2025-11-09,151.21,"Отели,_мотели,_курорты_Store_48","Отели, мотели, курорты",3589,not green
4260,13,2025-11-16,352.38,Harrah’s_Hotels_And_Casinos_Store_21,Harrah’s Hotels And Casinos,3731,not green
4261,3,2025-08-12,637.41,Начальная_и_средняя_школы_Store_33,Начальная и средняя школы,8211,green
4262,26,2025-10-19,1732.15,Kimpton_Hotels_Store_99,Kimpton Hotels,3838,not green
4263,26,2025-08-09,136.33,British_Midland_Store_14,British Midland,3111,not green
4264,18,2025-06-06,5060.21,Магазины_хрусталя_и_изделий_из_стекла_Store_74,Магазины хрусталя и изделий из стекла,5950,not green
4265,32,2025-08-23,225.66,"Клубы_–_загородные_клубы,_членство_(отдых,_спорт),_частные_поля_для_гольфа_Store_87","Клубы – загородные клубы, членство (отдых, спорт), частные поля для гольфа",7997,green
4266,14,2025-07-22,105.3,Karos_Hotels_Store_93,Karos Hotels,3718,not green
4267,47,2025-06-03,1205.88,Ho_Jo_Inn_Store_15,Ho Jo Inn,3638,not green
4268,3,2025-08-20,458.3,"Поставщики_топлива_–_уголь,_мазут,_сжиженная_нефть,_древесина_Store_30","Поставщики топлива – уголь, мазут, сжиженная нефть, древесина",5983,not green
